text,label
Short-seller Muddy Waters takes short position in renewable energy firm Hannon Armstrong - report  https://t.co/GPZosAZ0fC  ,Stock Commentary
"The impact of an economic slowdown could offset the benefits from the long-waited Alphabet stock split taking effect, MKM Partners analyst Rohit Kulkarni said.  Shares of $GOOGL (Class A) and $GOOG (Class C) slumped Monday:  https://t.co/Em6Qbogf1y  ",Stock Commentary
Twitter Shares Still Reflect Hope Deal With Musk Gets Done  https://t.co/kDC5Ldrurd via @Bloomberg,Stock Commentary
Alibaba led a drop in Chinese tech shares after the firm was reported to be facing an inquiry in connection with the theft of a vast police database  ,Stock Commentary
French power group EDF requests its shares be suspended  https://t.co/boWUqBwtHz  ,Stock Commentary
"JUST IN: Alibaba shares slide as much as 5.7%, bringing this week's slump to over 15%, after it reportedly faced a data-theft inquiry  https://t.co/JfqQUHXKqE  ",Stock Movement
"Twitter shares fell after Elon Musk walked away from his $44 billion deal to buy the company, setting the scene for a disruptive legal battle.   @EdLudlow reports on Bloomberg Television  https://t.co/fB4mKg8DRr  ",Stock Movement
LISTEN NOW: Tesla shares take a bumpy ride after its Q2 earnings results show output hurdles hindering the company. Listen and follow the @CNBCWEX podcast here or on your favorite podcast platform:  https://t.co/JmSsvJ8hec  ,Stock Movement
"Stocks making the biggest moves premarket: AT&amp;T, DR Horton, Travelers and more  ",Stock Movement
Best trades on CNBC Wednesday: Netflix leaps on earnings. Big Tech names stand out  ,Stock Movement
"Tesla reported earnings after the bell, and the results sent the stock up slightly after hours.  ",Stock Movement
"Stocks making the biggest moves after hours: Carnival, United Airlines, Las Vegas Sands and more  ",Stock Movement
Coinbase jumps 14% after saying it has no exposure to bankrupt crypto firms  ,Stock Movement
"Bitcoin surges to $24,000, UK reveals crypto bill, and scammers steal $42 million: CNBC Crypto World  ",Stock Movement
"Santoli: Low expectations lift Netflix shares, but the stock remains in growth purgatory  ",Stock Movement
"Shares of Bath &amp; Body Works fall after company lowers sales guidance, citing more cautious consumers  ",Stock Movement
"Stocks making the biggest moves premarket: Baker Hughes, Biogen, Netflix and more  ",Stock Movement
"Bitcoin climbs past $23,000 as hopes of softer Fed action fuel crypto relief rally  ",Stock Movement
"Netflix didn’t blow the roof off its second-quarter earnings. Still, Netflix shares soared more than 6% in after hours trading.  ",Stock Movement
LISTEN NOW: Netflix shares are soaring after the streaming giant reported losing fewer subscribers than expected during the second quarter. Listen and follow the @CNBCFastMoney podcast here or on your favorite podcast platform:  https://t.co/ExZscGLNAc  ,Stock Movement
Johnson &amp; Johnson is a buy as shares slide after its quarterly earnings report  ,Stock Movement
Shares of cruise liners jump after CDC ends Covid-19 program  ,Stock Movement
"Bitcoin reclaims $23,000, and former employees say Celsius was mismanaged: CNBC Crypto World  ",Stock Movement
"Stocks making the biggest moves midday: IBM, Boeing, Hasbro, Ford &amp; more  ",Stock Movement
"Stocks making the biggest moves in the premarket: IBM, NCR, Cinemark and more  ",Stock Movement
Best trades on CNBC Monday: Delta and other travel stocks rally. Goldman Sachs joins the bank earnings beat train  ,Stock Movement
LISTEN NOW: Apple stock takes a dip after the company reportedly announced a slowdown in hiring and spending. Listen and follow the @CNBCClosingBell podcast here or on your favorite podcast platform:  https://t.co/3P75wqciPT  ,Stock Movement
Coinbase pops 9% as cryptocurrencies like bitcoin and ether rally  ,Stock Movement
LISTEN NOW: Boeing stock is up after Delta places a big order of planes. Is Boeing now a buy? Listen and follow the @PowerLunch podcast here or on your favorite podcast platform:  https://t.co/Ughh8jNGoE  ,Stock Movement
Coinbase pops 17% as cryptocurrencies like bitcoin and ether rally  ,Stock Movement
"Stocks making the biggest moves in the premarket: Goldman Sachs, Synchrony Financial, Coinbase and more  ",Stock Movement
"Ether slumps, Celsius goes bankrupt — It's been another intense week for cryptocurrencies. Stay up to date on where the opportunities and pitfalls may be for altcoins by watching CNBC Crypto World.  https://t.co/miJEKqDvJ0  ",Stock Movement
"Stocks making the biggest moves midday Friday: Citigroup, Wells Fargo, Pinterest and more  ",Stock Movement
Solar stocks sink as Senator Manchin says he won't support climate bill  ,Stock Movement
"Stocks making the biggest moves premarket: UnitedHealth, Wells Fargo, Pinterest and others  ",Stock Movement
"Wells Fargo profit falls as the bank sets aside funds for bad loans, company's shares fall 3%  ",Stock Movement
Pinterest shares soar after report that Elliott Management has acquired a 9% stake  ,Stock Movement
Twitter is down  ,Stock Movement
"Stocks making the biggest moves midday: Twitter, Unity Software, Delta Air Lines and more  ",Stock Movement
"Unity shares down 13% on lowered 2022 guidance, merger agreement with IronSource  ",Stock Movement
"Stocks making the biggest moves premarket: Delta Air Lines, Twitter, Snap and more  ",Stock Movement
"Stocks making the biggest moves midday: Gap, Peloton, Boeing, American Airlines, Twitter and more  ",Stock Movement
"Shares of EV maker Canoo are surging after Walmart agrees to buy 4,500 electric delivery vans  ",Stock Movement
"Shares of EV maker Canoo are surging after Walmart agrees to buy 4,500 electric delivery vans  ",Stock Movement
"Stocks making the biggest moves premarket: PepsiCo, Gap, Peloton and others  ",Stock Movement
"Stocks making the biggest moves midday: Twitter, Wynn Resorts, Lululemon, Nio and more  ",Stock Movement
Twitter shares sank on Monday after Elon Musk said he is trying to terminate his $44 billion takeover of the company. How will the Musk-Twitter saga end?  ,Stock Movement
"Klarna valuation plunges 85% to $6.7 billion as 'buy now, pay later' hype fades  ",Stock Movement
Twitter shares sink after Elon Musk terminates $44 billion deal  ,Stock Movement
Twitter shares sink after Elon Musk says he is trying to terminate his $44 billion takeover of the company.  ,Stock Movement
$TSLA  pop &amp; drop on heavier volume. Holding 3wk ascending tl &amp; 20d ma so far.  ,Stock Movement
"$BABA up again pre-market. Osc Getting extended after the steep move, but could stay that way. See how it reacts to overhead resistance ~120, 125-126, then 130.  ",Stock Movement
$TSLA closed near 20d ma.,Stock Movement
Big premarket movers with news catalysts $CCL $NCLH $RCL $TSLA $F $SPY $QQQ $DIA $SPX $COMPQ $DJIA  https://t.co/LzEmmlQJhI #economy #stockmarket,Stock Movement
"$CCL (9.80, -1.29, -11.6%): prices offering of 102,139,621 shares of common stock at $9.95 per share",Stock Movement
"$SAP (87.90, -4.43, -4.8%):  misses by €0.12, beats on revs; updates guidance; announces further share repurchase program",Stock Movement
"$CSX (30.96, +1.23, +4.1%): beats by $0.03, beats on revs",Stock Movement
"$MSFT (260.13, -2.14, -0.8%): eliminating several open job listings, according to Bloomberg",Stock Movement
"$UAL (38.59, -3.09, -7.4%):  misses by $0.45, reports revs in-line; continues to expect to be profitable for FY22; provides quarterly, FY22, and FY23 outlook: expects no more than ~8% capacity in FY23 compared to 2019",Stock Movement
"$SCANX: Notable earnings/guidance movers: Tesla flat on earnings; AA +6.4%, CSX +3.6%, STLD +3%, LVS +2.7% on...  ",Stock Movement
$PNFP: Pinnacle Finl shares +5% after beating Q2 estimates yesterday  ,Stock Movement
$SCANX: Today's biggest % gainers/losers  ,Stock Movement
$JNPR: Juniper Networks -2% heads lower today after BofA downgrade to Underperform this morning  ,Stock Movement
$ELV: Elevance Health -8% down considerably today despite upbeat Q2 results as medical costs across its insurance...  ,Stock Movement
$NOW: ServiceNow shares +3% after Bernstein initiated with an Outperform this morning  ,Stock Movement
"$CMTL: Comtech Telecom +6% up nicely on Director buying 10,000 shares, see 6:22 comment for details  ",Stock Movement
$XM: Qualtrics shares +8% ahead of this afternoons earnings report  ,Stock Movement
"#Generac outperforms on $JPM tgt bump, Northern Trust slides after #earnings $SPY $QQQ $DIA $SPX $COMPQ $DJIA $CDAY $GNRC $RCL $NTRS  https://t.co/LzEmmlQJhI #economy #stockmarket",Stock Movement
$RGEN: Repligen shares +5% after UBS initiated with a Buy rating this morning  ,Stock Movement
$UAL: United Airlines +1% and American Airlines +1% trading modestly higher ahead of Q2 earnings  ,Stock Movement
$EXLS: ExlService shares -3% after Citi downgraded to Sell from Neutral  ,Stock Movement
"#Netflix streams modestly higher after Q2 net add beat, to roll out ad tier in early 2023 $NFLX  https://t.co/XUBjarALIl #earnings #streaming #services #movies #TVseries #advertising #accountsharing #stockmarket",Stock Movement
$SCANX: Early premarket gappers  ,Stock Movement
Drifting lower $SPY $QQQ $DIA $MRK $BIIB $ASML $BKR $NDAQ $NFLX  https://t.co/LzEmmlQJhI #economy #stockmarket,Stock Movement
"$BIIB (219.74, -0.52, -0.2%): beats by $1.16, beats on revs; raises FY22 guidance",Stock Movement
"$BKR (27.00, -1.22, -4.3%):  misses by $0.11, misses on revs",Stock Movement
"$NDAQ (161.00, +1.68, +1.1%):  beats by $0.15, beats on revs; announces 3-for-1 stock split and quarterly dividend of $0.20/share",Stock Movement
"$NFLX (214.00, +13.37, +6.1%): beats by $0.25, reports revs in-line; guides Q3 EPS below consensus, revs below consensus; global streaming paid net adds -0.97 mln vs -2.00 mln prior guidance; guides to Q3 at +1.00 mln",Stock Movement
"$SCANX: Notable earnings/guidance movers: NFLX +6.6%, CALM +1.4% on upside; IBKR -1.4% on downside  ",Stock Movement
$NFLX: Netflix +8% pops after hours on Q2 earnings; better than expected net adds and decent Q3 net add guidance...  ,Stock Movement
$SCANX: Today's biggest % gainers/losers  ,Stock Movement
$BAP: Credicorp LTD shares +6% after Credit Suisse upgraded to Outperform from Neutral  ,Stock Movement
$NFLX: Netflix +5% making a nice move today ahead of earnings tonight; gets back above $200 level for first time...  ,Stock Movement
$HNST: Honest Company is glowing today after expanding its retail partners to include Walmart (WMT)  ,Stock Movement
$FTCH: Farfetch retrieving strong gains as market rally entices investors to consider some beaten down names; shares...  ,Stock Movement
$IIPR: Innovative Industrial Properties shares -2% after Wolfe Research downgraded to Peer Perform from Outperform  ,Stock Movement
$HNST: Honest Company shares +16% as the Co expands distribution agreement with Walmart (WMT)  ,Stock Movement
$APLS: Apellis Pharmaceuticals shares +20.5% after the Co received FDA Acceptance and Priority Review of the NDA for...  ,Stock Movement
$NVAX: Novavax shares +13% after SK bioscience signed an agreement for the manufacturing and supply of a version of...  ,Stock Movement
$XBI: SPDR Biotech (+4.4%): Of top 20 weighted components in the XBI all but one are positive on Tuesday; RARE -14%  ,Stock Movement
$RARE: Ultragenyx Pharma (-17.1%) slips lower as Street reflects on GTX-102 efficacy shortfall  ,Stock Movement
$CBOE: Cboe Global Markets +2.3% moves higher on Morgan Stanley upgrade earlier today  ,Stock Movement
#Communication services stocks all trade higher $XLC $META $GOOG $NFLX $VZ $TNX $SPY $QQQ $DIA $SPX $COMPQ $DJIA  https://t.co/LzEmmlQJhI #economy #stockmarket,Stock Movement
$WFG: Lumber stocks (IFSPF +7% BCC +5% UFPI +2%) strong in sympathy Reuters report that CVC Capital and Kronospan...  ,Stock Movement
$CCL: Cruiselines (CCL +5% RCL +4.5% NCLH +3%) strong as the CDC announces its COVID-19 Program for Cruise Ships is...  ,Stock Movement
#IBM and #LockheedMartin making big premarket moves $LMT  $CL_F $TNX $SPY $QQQ $DIA $SPX $COMPQ $DJIA  https://t.co/LzEmmlQJhI #economy #stockmarket,Stock Movement
"$LMT (371.79, -15.49, -4.0%): misses by $0.07, misses on revs; lowers outlook, guides FY22 EPS below consensus, revs below consensus",Stock Movement
"$NLFX (193.55, +2.63, +1.4%): up ahead of earnings report after today's close",Stock Movement
"$HAS (74.80, +0.38, +0.5%):  beats by $0.21, misses on revs; provides FY22 outlook",Stock Movement
"$HAL (29.15, +0.30, +1.0%): beats by $0.04, beats on revs",Stock Movement
"$IBM (129.58, 8.55, -6.2%): beats by $0.02, beats on revs; reaffirms FY22 revenue guidance; cut free cash flow guidance",Stock Movement
"$JNJ (175.35, +1.12, +0.6%): beats by $0.04, reports revs in-line; lowers outlook",Stock Movement
"$SCANX: Notable earnings/guidance movers: IBM -2.8%, MRTN +1.9%  ",Stock Movement
$SCANX: Today's biggest % gainers/losers  ,Stock Movement
$COIN: Coinbase Global shares +15% after the Co secured Crypto Asset Service Provider approval in Italy  ,Stock Movement
$MFA: MFA Financial shares -4% after Keefe Bruyette downgraded to Mkt Perform from Outperform  ,Stock Movement
$GM: General Motors +1.5% holding up well despite a Deutsche Bank downgrade earlier today  ,Stock Movement
$CHK: Chesapeake Energy shares +5% after Goldman initiated with a Buy  ,Stock Movement
$WDFC: WD-40 shares +5.5% after DA Davidson upgraded to Buy from Neutral  ,Stock Movement
$BA: Boeing +3% is the second best Dow 30 performer today after Delta said earlier it would order 100 737 MAX...  ,Stock Movement
$EXFY: Expensify shares +13% after BofA upgraded to Buy from Neutral  ,Stock Movement
$SCANX: Early premarket gappers  ,Stock Movement
"$GS (303.50, +9.63, +3.3%): Goldman Sachs beats by $1.12, beats on revs; approves 25% increase in quarterly dividend to $2.50/share",Stock Movement
"$BA (153.85, +6.11, +4.1%): Delta Air Lines to modernize single-aisle fleet with up to 130 Boeing 737 MAX jets; and the company is very close to resuming 787 deliveries, according to The Wall Street Journal.",Stock Movement
"$SYF (32.66, +1.16, +3.7%) beats by $0.22",Stock Movement
$GS: Goldman Sachs +4% joining rally in financials today following strong Citigroup quarter; that report seems to be...  ,Stock Movement
"$NDLS: Noodles &amp; Co +10% up nicely today as Mill Road Capital disclosed last night that it bought 145,656 shares at...  ",Stock Movement
"$UNH: UnitedHealth (+5.2%) leading managed healthcare names higher following beat/raise earnings report: ELV +4.9%,...  ",Stock Movement
"$IGV: Beaten down software stocks showing strength on Friday; VG +6.7%, TTD +4.7%, SPLK +4.4%  ",Stock Movement
$NVO: Novo Nordisk A/S shares +4% after Morgan Stanley upgraded to Overweight from Equal-Weight  ,Stock Movement
"$WOLF: Wolfspeed (-2.4%) is the sole laggard in the PHLX Semiconductor Index (SOX) on Friday, WOLF still up approx....  ",Stock Movement
$PRCT: PROCEPT BioRobotics shares +5% after KeyBanc initiated with an Overweight rating earlier  ,Stock Movement
$CSX: CSX +2% and NSC +3% moving higher following Stifel upgrades of these railroad operators earlier today  ,Stock Movement
$RRGB: Red Robin Gourmet +4.1% up nicely after announcing a new CEO last night; burger chain has been struggling but...  ,Stock Movement
$UNH moves higher on a solid beat-and-raise Q2 report; not out of the woods with #COVID $CNC $HUM  https://t.co/hrtLIm7oe1 #earnings #medical #healthcare,Stock Movement
#Financials outperform after big #banks report #earnings $XLF $WFC $C $SPY $QQQ $DIA  https://t.co/LzEmmm8k9g #stockmarket #update,Stock Movement
"$SUMRX: Gapping up/down: UNH +2% after earnings, ALLO +10% after upgrade at GS; PNC -2%, WFC -1% and BLK -1% after...  ",Stock Movement
$SCANX: Early premarket gappers  ,Stock Movement
"$SCANX: Notable earnings/guidance movers: TXG -14.5%, BTU -2.5%, AOUT -1.2%  ",Stock Movement
$RBA: Ritchie Bros. (+10.9%) recoups all of yesterday's downgrade-driven losses; stock was upgraded to Buy at BofA...  ,Stock Movement
$SCANX: Today's biggest % gainers/losers  ,Stock Movement
$WIT: Wipro shares -3% after Morgan Stanley downgraded to Underweight from Overweight  ,Stock Movement
"$PTLO: Portillo's +5% making another nice move, beaten down IPO has been making a nice comeback in recent weeks  ",Stock Movement
$FELE: Franklin Electric shares -4% after Baird downgraded to Neutral from Outperform  ,Stock Movement
$SQSP: Squarespace shares -7% after JMP downgraded to Mkt Perform from Mkt Outperform  ,Stock Movement
Cintas outperforms on down day following #earnings $MRNA $SPY $QQQ $DIA $SPX $COMPQ $DJIA $CZR $CR $CTAS  https://t.co/LzEmmm8k9g #economy #stockmarket,Stock Movement
$COST: Costco (+3.2%) at session highs after Deutsche Bank upgrade; shares now +5% higher off yesterday's lows  ,Stock Movement
"$CSCO: Cisco -2% heads lower on downgrade from JP Morgan earlier today, stock getting closer to $40 level, where it...  ",Stock Movement
$PAYO: Payoneer shares +6% after Goldman upgraded to Buy from Neutral  ,Stock Movement
"$BLU: BELLUS Health shares -11% after the Co priced offering of 16,540,541 common shares at $9.25/share last night  ",Stock Movement
$AFRM: Affirm (+4.3%) holding solid gains after announcing a partnership with SeatGeek  ,Stock Movement
$CAG: Conagra shares -8% after the Co missed Q4 estimates on the topline and provided weak FY 23 EPS guidance  ,Stock Movement
$MGNI: Magnite (-11.4%) leading ad-tech names lower today; group lower after last night's news that Netflix (NFLX)...  ,Stock Movement
$RBA: Ritchie Bros. shares +8.5% after BofA upgraded to Buy from Neutral  ,Stock Movement
$JPM: JPMorgan Chase pulls back -4% on earnings miss; call was pretty positive but pause on share buybacks causing...  ,Stock Movement
$NTR: Nutrien shares -5% after Credit Suisse initiated with an Underperform earlier  ,Stock Movement
"$SCANX: Notable earnings/guidance movers: AZTA -12.4%, HMN -4.8%  ",Stock Movement
"$SOXX: iShares Semiconductor ETF (+0.8%) holds decent gains at midweek, now about +8.4% off the early-July lows  ",Stock Movement
$SCANX: Today's biggest % gainers/losers  ,Stock Movement
$DNB: Dun &amp; Bradstreet +2% up modestly following Wells Fargo initiation at Overweight earlier today  ,Stock Movement
$SFIX: Stitch Fix stitching together nice gains after director makes large purchase  ,Stock Movement
$RBA: Ritchie Bros. shares -8% after National Bank downgraded to Underperform from Sector Perform  ,Stock Movement
"#Boeing, #UnitedHealth underperform in $DJIA on Wednesday $BA $UNH $DOW $PG $SPY $QQQ $DIA $SPX $COMPQ  https://t.co/LzEmmlQJhI #economy #stockmarket",Stock Movement
"$U: Unity Software shares -15% after report of merger w/ monetization platform, ironSource (IS +48%)  ",Stock Movement
$TWTR: Twitter +6% rises sharply after it files lawsuit against Elon Musk to enforce merger agreement  ,Stock Movement
"$QQQ: PowerShares QQQ erases morning losses, now modestly higher; was down about -2.2% at this morning's lows  ",Stock Movement
$AEL: American Equity Investment Life shares -6% after Keefe Bruyette downgraded to Mkt Perform from Outperform  ,Stock Movement
$SHW: Sherwin-Williams -2.7% heads lower on BofA downgrade earlier today  ,Stock Movement
#Delta #AirLines loses altitude on a double-digit EPS miss in Q2 and mild Q3 guidance $DAL $AAL  https://t.co/4KVqXRcJwj #earnings #airline #leisure #business #travel #inflation #fuelcosts #stockmarket,Stock Movement
#Fastenal heads lower on narrow #earnings beat; demand remains strong but #inflation persists $FAST $NUE $STLD $MSM  https://t.co/T0axQsdRKM #industrial #construction #supplies #distributor #interestrates #economy #stockmarket,Stock Movement
Big premarket movers with news catalysts $SPY $QQQ $DIA $SPX $COMPQ $DJIA $AAPL $U  https://t.co/LzEmmlQJhI #economy #stockmaket,Stock Movement
$SCANX: Early premarket gappers  ,Stock Movement
"$IS (3.67, +1.44, +64.6%): ironSource is up big after $U confirms merger agreement",Stock Movement
"$TWTR (34.74, +0.68, +2.0%): Twitter sues Elon Musk over deal termination",Stock Movement
"$FAST (46.97, -3.02, -6.0%): Fastenal beats by $0.01, reports revs in-line",Stock Movement
"$DAL (30.20, -0.89, -2.9%): Delta Air Lines misses by $0.28, beats on revs; guides Q3 revs in-line",Stock Movement
"$CCL: Carnival, Royal Caribbean, and Norwegian Cruise Lines all sailing higher as crude oil prices plunge, providing...  ",Stock Movement
$BA: Boeing +8.8% is by far the Dow 30 leader today following its release of Q2 deliveries earlier today  ,Stock Movement
$HQY: HealthEquity shares -3.5% after Goldman initiated with a Sell rating  ,Stock Movement
"$TWTR: Twitter shares +4% after the Co responded to Musk's offer withdrawal, said termination is invalid  ",Stock Movement
$GKOS: Glaukos +4% nicely higher on Stifel upgrade this morning  ,Stock Movement
$AAL: American Airlines shares +11% after the Co provided upside Q2 revs guidance earlier  ,Stock Movement
$INMD: InMode shares +17% after the Co provided upside Q2 and FY 22 guidance this morning  ,Stock Movement
$SHW: Sherwin-Williams shares +3% after Northcoast upgraded to Buy from Neutral  ,Stock Movement
"$JETS: Airlines are noticeably strong today with oil prices falling: AAL +10%, UAL +7.3%, HA +6.8%, DAL +6.2%, BA...  ",Stock Movement
$ONEM: 1Life Healthcare shares -5% after Deutsche Bank downgraded to Hold from Buy  ,Stock Movement
$GOEV: Canoo shares +81% after the Co received a purchase order of 4500 Canoo Electric Delivery Vehicles from Walmart  ,Stock Movement
$ACLS: Axcelis Tech +3% trades higher after it guided Q2 revs to the high end of prior guidance  ,Stock Movement
$GPS: Gap shares -5% after CEO resignation news  ,Stock Movement
$SCANX: Early premarket gappers  ,Stock Movement
"$PSMT (69.60, -2.93, -4.0%): PriceSmart reports Q3 (May) results, beats on revs",Stock Movement
"$GPS (8.26, -0.50, -5.7%): Gap was downgraded to Equal Weight from Overweight at Wells Fargo and CEO will step down; names new CEO for Old Navy unit; reaffirms Q2 rev outlook but expects increased promotional activity",Stock Movement
"$PEP (172.14, +1.67, +1.0%): PepsiCo beats by $0.12, beats on revs; reaffirms FY22 EPS guidance; raises FY22 organic revs guidance",Stock Movement
"$CHRW (96.40, -1.50, -1.5%): C.H. Robinson was downgraded to Peer Perform from Outperform at Wolfe Research",Stock Movement
"$AXP (136.97, -3.61, -2.6%): American Express was downgraded to Equal-Weight from Overweight at Morgan Stanley",Stock Movement
"$EXPD (96.17, -1.16, -1.2%): Expeditors Intl was downgraded to Underperform from Peer Perform at Wolfe Research",Stock Movement
$SCANX: Today's biggest % gainers/losers  ,Stock Movement
"$AAPL: Apple bounces back nicely after initial drop in first hour of trading, closing in on unchanged  ",Stock Movement
$XLC: Communication Services SPDR (-2.3%) hit hard by underperforming components  ,Stock Movement
$CAMT: Camtek shares +5% after the Co provided upside Q2 revs guidance this morning  ,Stock Movement
$FSLY: Fastly shares -14% after Morgan Stanley downgraded to Underweight from Equal-Weight  ,Stock Movement
$PEP: PepsiCo dips slightly ahead of its earnings report tonight; PEP's report is sort of the unofficial start to...  ,Stock Movement
$CIVI: Civitas Resources shares -5.5% after Wells Fargo downgraded to Equal Weight from Overweight  ,Stock Movement
$META: Meta Platforms shares -4% after Needham downgraded to Underperform from Hold  ,Stock Movement
$OI: O-I Glass shares -9% after Barclays downgraded to Underweight from Equal Weight  ,Stock Movement
$UPST: Upstart (+4.5%) beaten-down lending platform trading higher to open the week despite morning Goldman...  ,Stock Movement
$BABA's upward climb hits a snag after receiving new fines by Chinese regulators $TCEHY  ,Stock Movement
"$TWTR tumbles as Musk walks away from deal, putting company's future in limbo  https://t.co/srtRynkx9Q #Twitter #ElonMusk",Stock Movement
$UNH had a mini-gap up on earnings on heavy volume through the 518.70 cup with handle pivot and the prior week's high of 528.37.  ,Stock Movement
$SMH names up 3.84% as I type,Stock Movement
$STT up 9.5% on the day $C up 12.1%  on watch none in trade account,Stock Movement
$SHOP up another 4% after climbing 12% yesterday  The chart won out...,Stock Movement
$QQQ +12% since the post 6/16...love when technicals line up with Macro + Common Sense Rotation Comps,Stock Movement
@bottomsniper99 Down 15 pts from ur +7% victory lap lmao,Stock Movement
"Netflix $NFLX IV rising sharply with shares up 5% into earnings, late day seeing 2500 Aug. 26th (W) $190 puts bought offer $15.45+ for around $4M  Other flows since 7/1 below, big OI in weekly 200 calls bought still - mixed overall, but stood out late day  ",Stock Movement
"West Fraser $WFG big pop pre-market on Reuters report of potential PE-bid  Nov. 90 calls stood out on 7/11, but also name liked and wrote up last year  ",Stock Movement
$RBLX moving up $1 already after weekly $39 calls bought 2000X,Stock Movement
$ORLY clearing 200-MA and last week highs,Stock Movement
$QCOM impressive strength up 1.7%,Stock Movement
$XBI up 0.8% in this tape,Stock Movement
"Unity $U down 15% after lowering outlook, buying IronSource",Stock Movement
$INMD nearing +20% on the session 😍,Stock Movement
$BA up 4% leading Industrials this morning well through 55-MA,Stock Movement
$INMD jumping 10% pre-market raising EPS guide well above Street,Stock Movement
$TBLT keeps going higher in PM +20% .... keep an eye on $VINO as a potential symp play. Unusual volume in pre-market for a low float stock.,Stock Movement
"$FTRP ""Field Trip Health Shares Higher Following Reports Of Bill That Would Force DEA To Let Patients Use Psychedelics And Marijuana"" via @Benzinga",Stock Movement
$VINO back over 40c on volume..... i stand with my position. Low float play and dirt cheap imho,Stock Movement
$ENDP pushing higher in volume,Stock Movement
$XELA +30% in pre-market..... which will be the next ? Too many penny stocks heavily shorted in this market.....,Stock Movement
$XELA gapping up +15% eyes on $AEI for a move in pre-market. Pennies are hot,Stock Movement
$XELA new highs of day..... eyes on $AEI $VINO $JAGX symp plays (penny stocks),Stock Movement
$XELA highs,Stock Movement
$VLCN pushing higher,Stock Movement
$USEA more highs +220% wow !!! Im still on $GLBS symp play... they will find it,Stock Movement
$NILE +1 insider buying ... 435K shares at 34c  ,Stock Movement
"$TBLT fresh highs in afterhours, another low float play exploding higher, full of shorts ... patience is paying off now !!! $NEPT has nearly 4M shares float , our day will come",Stock Movement
$LGVN Falling 6% on just 10% of daily avg volume..... unreal... clearly weak hands that dont know the huge catalyst ahead,Stock Movement
$LGVN added a few more shares..... market makers shaking out weak hands before a huge catalyst later this month. Abstract Presentation at the Alzheimer’s Association International Conference  ,Stock Movement
$BTC.X highs,Stock Movement
$IMTE heating up at open,Stock Movement
$ENVX ripping higher,Stock Movement
$OLB intraday break on heavy volume,Stock Movement
$EPIX heading higher on volume....,Stock Movement
$LGVN falling 6% on just 100k shares...... this explains the current market enviroment..... one of the best charts out there,Stock Movement
$BHAT new intraday high. Squeeze over 4.13 (declining EMA200)  ,Stock Movement
$HOTH +60% on Alzheimers news. Symp plays $SAVA $LGVN,Stock Movement
$LGVN added + shares off $HOTH Squeeze over 7.61  ,Stock Movement
$KSPN halted up...... this yesterday mover is back.... could fuel shares of $VLCN also an yest mover,Stock Movement
$KSCP halted up...... low float play...... next KSPN ?,Stock Movement
$KSPN spiking higher on volume.... low float plays are back,Stock Movement
AMTD Digital (NYSE: $HKD) opens on the New York Stock Exchange at $13.00 @AMTDGroup 🔔  ,Stock Movement
Enhabit (NYSE: $EHAB) opens on the New York Stock Exchange at $22.85. Welcome to the #NYSECommunity! 🏛  ,Stock Movement
Seems a miss on all fronts for Tencent. Naspers -5.2% after Tencent Q1 earnings,Stock Movement
$TSLA jumped higher in pre-market trading after a stronger-than-expected Q2 earnings report   ,Stock Movement
Crypto is falling after $TSLA reported that it sold 75% of its #bitcoin holdings in Q2,Stock Movement
$TSLA closes up 0.80% at $742.50,Stock Movement
#Bitcoin is +20.42% over the past month,Stock Movement
Ethereum is +54.81% over the past month,Stock Movement
Gap Inc. shares slumped lower after Sonia Syngal said she will step down as group CEO  ,Stock Movement
Petropavlovsk shares suspended after indebted miner files for administration  ,Stock Movement
$SPY trimmed $1.45 up 45% holding half with stop $1.30  🚨🔥,Stock Movement
Tesla stock rises after hours as adjusted earnings top estimates  ,Stock Movement
"Bitcoin jumped almost 5% Wednesday to the loftiest level since June 13, raising investors’ hope for a sustained rally after months of volatility in the crypto markets.   ",Stock Movement
"Snap’s stock price shot up 8.7% in midday trading, while the Nasdaq Composite gained 1.6% and the S&amp;P 500 was up 0.7%.   $SNAP is scheduled to report second-quarter results after Thursday’s closing bell:  https://t.co/8Uj7qJscr6  ",Stock Movement
"Netflix lost fewer subscribers than expected in the second quarter and expects to add even more in the current quarter, helping the stock shoot higher in late trading Tuesday.  $NFLX reported a net loss of 970,000 paid subscribers in the second quarter.  https://t.co/g4qpEamjqx  ",Stock Movement
Netflix stock rises after company loses fewer subscribers than expected  ,Stock Movement
Boeing stock gains after new order for 66 737 MAX jets from 777 Partners  ,Stock Movement
NCR shares jump on report it may get bought  ,Stock Movement
"IBM had a better-than-expected second quarter, but shares fell after hours as an executive warned about the effects of the strengthening dollar.  ",Stock Movement
IBM earnings and revenue top estimates; stock falls in late trading  ,Stock Movement
Ether leads relief rally in battered cryptocurrencies as developers eye Sept. 19 for ‘Merge’ upgrade  ,Stock Movement
"Bank of America shares drop nearly 2% as earnings, revenue shy of consensus  ",Stock Movement
Solar stocks take hit on report that Joe Manchin now opposes climate spending  ,Stock Movement
Citi shares up after revenue and per-share earnings outpace consensus estimates  ,Stock Movement
Vertical Aircraft shares climb as American Airlines lines up delivery  ,Stock Movement
Pinterest stock jumps 20% after hours on report of Elliott Management stake  ,Stock Movement
Kodak shares defy market downtrend on news of EV battery investment  ,Stock Movement
